"","@ in URLs","Attachments","BanWords","Css","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"2753","False","0","401","0","0","False","True","False","False","False","0","True","1"
"2754","False","0","533","0","0","False","True","False","False","True","0","True","4"
"2755","False","0","661","0","0","False","True","False","False","False","0","True","19"
"2756","False","0","155","0","0","False","True","False","False","False","0","True","2"
"2757","False","0","698","0","0","False","True","False","False","False","0","True","21"
"2758","False","0","340","0","0","False","True","False","False","False","0","True","2"
"2759","False","0","399","0","0","False","True","False","False","False","0","True","2"
"2760","False","0","621","0","0","False","True","False","False","False","0","True","29"
"2761","False","0","330","0","0","False","True","False","False","False","0","True","4"
"2762","False","0","504","0","0","False","True","False","False","False","0","True","1"
"2763","False","0","388","0","0","False","True","False","False","False","0","True","4"
"2764","False","0","282","0","0","False","True","False","False","True","0","True","1"
"2765","False","0","650","0","0","False","True","False","False","False","0","True","19"
"2766","False","0","499","0","0","False","True","False","False","False","0","True","1"
"2767","False","0","491","0","0","False","True","False","False","False","0","True","2"
"2768","False","0","429","0","0","False","True","False","False","False","0","True","1"
"2769","False","0","551","0","0","False","True","False","False","False","0","True","2"
"2770","False","0","441","0","0","False","True","False","False","False","0","True","1"
"2771","False","0","215","0","0","False","True","False","False","True","0","True","2"
"2772","False","0","470","0","0","False","True","False","False","False","0","True","2"
"2773","False","0","540","0","0","False","True","False","False","False","0","True","2"
"2774","False","0","375","0","0","False","True","False","False","True","0","True","9"
"2775","False","0","474","0","0","False","True","False","False","True","0","True","6"
"2776","False","0","647","0","0","False","True","False","False","False","0","True","3"
"2777","False","0","441","0","0","False","True","False","False","False","0","True","2"
"2778","False","0","1342","0","0","False","True","False","False","False","0","True","46"
"2779","False","0","1301","0","0","False","True","False","False","False","0","True","44"
"2780","False","0","473","0","0","False","True","False","False","False","0","True","3"
"2781","False","0","303","0","0","False","True","False","False","True","0","True","16"
"2782","False","0","949","0","0","False","True","False","False","False","0","True","1"
"2783","False","0","405","0","0","False","True","False","False","False","0","True","5"
"2784","False","0","536","0","0","False","True","False","False","False","0","True","2"
"2785","False","0","418","0","0","False","True","False","False","True","0","True","2"
"2786","False","0","334","0","0","False","True","False","False","False","0","True","2"
"2787","False","0","500","0","0","False","True","False","False","False","0","True","1"
"2788","False","0","220","0","0","False","True","False","False","True","0","True","4"
"2789","False","0","252","0","0","False","True","False","False","False","0","True","2"
"2790","False","0","274","0","0","False","True","False","False","False","0","True","2"
"2791","False","0","1076","0","0","False","True","False","False","False","0","True","51"
"2792","False","0","195","0","0","False","True","False","False","False","0","True","1"
"2793","False","0","445","0","0","False","True","False","False","False","0","True","5"
"2794","False","0","91","0","0","False","True","False","False","False","0","True","0"
"2795","False","0","1045","0","0","False","True","False","False","False","0","True","42"
"2796","False","0","640","0","0","False","True","False","False","False","0","True","8"
"2797","False","0","900","0","0","False","True","False","False","False","0","True","2"
"2798","False","0","569","0","0","False","True","False","False","False","0","True","1"
"2799","False","0","484","0","0","False","True","False","False","False","0","True","2"
"2800","False","0","545","0","0","False","True","False","False","True","0","True","16"
"2801","False","0","695","0","0","False","True","False","False","False","0","True","26"
"2802","False","0","492","0","0","False","True","False","False","False","0","True","1"
"2803","False","0","1306","0","0","False","True","False","False","False","0","True","47"
"2804","False","0","1220","0","0","False","True","False","False","False","0","True","51"
"2805","False","0","340","0","0","False","True","False","False","False","0","True","2"
"2806","False","0","789","0","0","False","True","False","False","True","0","True","9"
"2807","False","0","1013","0","0","False","True","False","False","False","0","True","1"
"2808","False","0","520","0","0","False","True","False","False","False","0","True","8"
"2809","False","0","365","0","0","False","True","False","False","False","0","True","2"
"2810","False","0","734","0","0","False","True","False","False","False","0","True","11"
"2811","False","0","439","0","0","False","True","False","False","False","0","True","1"
"2812","False","0","788","0","0","False","True","False","False","False","0","True","0"
"2813","False","0","540","0","0","False","True","False","False","False","0","True","15"
"2814","False","0","534","0","0","False","True","False","False","False","0","True","1"
"2815","False","0","664","0","0","False","True","False","False","True","0","True","39"
"2816","False","0","1302","0","0","False","True","False","False","False","0","True","49"
"2817","False","0","674","0","0","False","True","False","False","False","0","True","12"
"2818","False","0","316","0","0","False","True","False","False","False","0","True","3"
"2819","False","0","532","0","0","False","True","False","False","False","0","True","2"
"2820","False","0","485","0","0","False","True","False","False","False","0","True","1"
"2821","False","0","788","0","0","False","True","False","False","True","0","True","9"
"2822","False","0","313","0","0","False","True","False","False","True","0","True","3"
